episode,step,total_loss,loss_X1,loss_X4,loss_X2,loss_X3,loss_X5
0,0,34.20338134765625,0.9554615020751952,4.835197925567627,24.621360778808597,6.649549961090088,1.774338722229004
0,1,20.027215778827667,0.9554615020751952,3.989346981048584,12.641606330871582,5.973938941955566,0.4227088093757629
0,2,14.61224256902933,0.960639715194702,3.3013877868652344,11.958626747131348,1.7617510557174685,0.0394592657685279
0,3,3.03138419687748,0.9606334567070008,2.743513345718384,0.4469454884529114,1.7450419664382937,0.0985673815011978
0,4,3.5723011128604414,0.9563754796981812,1.942839503288269,0.0371235497295856,2.903306484222412,0.0520280823111534
0,5,3.437463489547372,0.9577510952949524,1.6850955486297607,0.0298085864633321,2.837976694107056,0.0411088801920414
0,6,3.722526365891099,0.9594613313674928,1.500464677810669,0.0222361665219068,3.163315534591675,0.0449894629418849
0,7,2.445742841809988,0.9614731669425964,1.2716455459594729,0.0181648433208465,1.947082757949829,0.0338714979588985
0,8,1.4106012430042028,0.9621108174324036,1.2119553089141846,0.0185603033751249,0.9278514385223388,0.0293762758374214
0,9,1.232076933607459,0.9640397429466248,1.174463152885437,0.0186297874897718,0.7569548487663269,0.0287917181849479
0,10,1.002813333645463,0.9638674259185792,1.1438684463500977,0.0206677820533514,0.5293692350387573,0.0312291420996189
0,11,1.010953144915402,0.961435854434967,1.1408045291900637,0.0153399454429745,0.5379812717437744,0.0371838510036468
0,12,1.1938028510659937,0.9615894556045532,1.1400092840194702,0.0201284866780042,0.6976403594017029,0.0557142570614814
0,13,1.350263442657888,0.9619240760803224,1.14206063747406,0.0113829365000128,0.7832310795783997,0.1348524838685989
0,14,1.3147143218666315,0.9624799489974976,1.1425379514694214,0.0112269315868616,0.6014506816864014,0.2810331284999847
0,15,1.3223429771140218,0.962470531463623,1.1430858373641968,0.0104198725894093,0.6070995330810547,0.2837122976779938
0,16,1.179508631490171,0.9610055685043336,1.1453253030776978,0.0096019497141242,0.574658215045929,0.1739822924137115
1,0,29.829644012451173,0.9554615020751952,4.835197925567627,20.99115753173828,6.152917861938477,1.5274367332458496
1,1,28.716041189432143,0.9739876985549928,3.986746311187744,22.47009658813477,4.772068023681641,0.4817297756671905
1,2,12.947783267498016,0.973950207233429,3.306571245193481,8.21450138092041,3.362741231918335,0.5144363641738892
1,3,11.988149797916412,0.968683421611786,2.750143527984619,7.772801399230957,2.873210191726685,0.5983728170394897
1,4,1.46504268348217,0.9648914933204652,1.983566641807556,0.0459887087345123,0.7035759687423706,0.1257863789796829
1,5,1.3178138554096224,0.9672226905822754,1.715961217880249,0.0392322391271591,0.6060885787010193,0.1358562558889389
1,6,1.1374778181314469,0.9711630940437316,1.5142158269882202,0.0358621329069137,0.5103715658187866,0.094168335199356
1,7,1.187917325273156,0.9704635143280028,1.28242826461792,0.0289431754499673,0.5927112698554993,0.1156845241785049
1,8,1.050285616144538,0.9683523178100586,1.2171696424484253,0.0266469996422529,0.498710036277771,0.0878241881728172
1,9,1.1516973480582238,0.9684127569198608,1.1791315078735352,0.020115815103054,0.6224059462547302,0.0796667337417602
1,10,1.1777054145932198,0.9659016132354736,1.1450177431106567,0.0255539119243621,0.6581417918205261,0.0718258395791053
1,11,1.1006419375538825,0.9630497694015504,1.1405150890350342,0.021628625690937,0.5721428990364075,0.0861574411392211
1,12,1.5845884483307602,0.9553861021995544,1.1412776708602903,0.0229141395539045,0.6920267939567566,0.4503147602081299
1,13,1.227781894430518,0.9531754851341248,1.153324842453003,0.0162941422313451,0.6405222415924072,0.1496654450893402
1,14,1.3361915240064264,0.9544660449028016,1.151585340499878,0.0154563346877694,0.7438464164733887,0.1556784957647323
1,15,1.2598938945680858,0.9551863074302672,1.1507341861724854,0.0141459945589303,0.6509048938751221,0.1736589074134826
1,16,1.3357292795553803,0.9593666791915894,1.1496578454971311,0.0145136201754212,0.7324390411376953,0.1669717133045196
1,17,1.14213012997061,0.9620549082756042,1.148026704788208,0.0155404889956116,0.5191159844398499,0.1854573339223861
2,0,31.125780987739564,0.9554615020751952,4.835197925567627,22.1320858001709,6.048850059509277,1.7867132425308228
2,1,27.076745915412904,0.9541471004486084,3.98797345161438,21.81022071838379,3.6012752056121826,0.6768258810043335
