episode,step,target,value,total_loss,loss_X1,loss_X2,loss_X3,loss_X4,loss_X5,ace_total_loss,ace_loss_X1,ace_loss_X4,ace_loss_X2,ace_loss_X3,ace_loss_X5,env_queries_executed,env_queries_candidate_probe,env_queries_observational,env_queries_total
0,0,X4,2.067893865563044,13.001537919044495,0.8787074685096741,5.354732990264893,1.2238917350769043,5.170767307281494,0.37343841791152954,24.994230806827545,0.8787074685096741,5.170767307281494,18.77726173400879,4.06068229675293,0.9463918209075928,48750,3120000,62400,3231150
0,1,X3,-3.604460400770564,9.872222796082497,0.8820431232452393,3.5610294342041016,0.47997620701789856,4.777575969696045,0.17159806191921234,21.174873495101927,0.8820431232452393,4.777575969696045,13.397053718566895,4.691904067993164,1.9539918899536133,48750,3120000,62400,3231150
0,2,X5,1.9645496061066456,7.637423746287823,0.876362681388855,1.9746582508087158,0.28891199827194214,4.402393341064453,0.09509747475385666,17.125628352165222,0.876362681388855,4.402393341064453,7.277968883514404,5.05623722076416,3.735671043395996,48750,3120000,62400,3231150
0,3,X1,0.6636099371889834,4.880623150616884,0.8742213845252991,0.12120436131954193,0.1372523456811905,3.7260191440582275,0.0219259150326252,6.510477083921432,0.8742213845252991,3.7260191440582275,0.7727727293968201,4.344994068145752,0.47266218066215515,48750,3120000,62400,3231150
0,4,X1,-1.0284955322189795,4.4436300583183765,0.8749375343322754,0.032165613025426865,0.09095747768878937,3.42865252494812,0.0169169083237648,5.430576652288437,0.8749375343322754,3.42865252494812,0.22975286841392517,4.08110237121582,0.2590034008026123,48750,3120000,62400,3231150
0,5,X3,-1.8339558896455364,4.132213608361781,0.875007688999176,0.019134391099214554,0.06606519222259521,3.1573402881622314,0.014666047878563404,4.7393208056688305,0.875007688999176,3.1573402881622314,0.12859423458576202,3.5124528408050537,0.29180413484573364,48750,3120000,62400,3231150
0,6,X2,0.21334728030557226,3.6317509077489376,0.8753175139427185,0.012471984140574932,0.040163036435842514,2.6918983459472656,0.01190002728253603,2.8213685870170595,0.8753175139427185,2.6918983459472656,0.07536214590072632,1.6656229496002197,0.36694031953811646,48750,3120000,62400,3231150
0,7,X4,-1.3430336517509556,3.4258363405242562,0.8760610818862915,0.011527490802109241,0.03430750593543053,2.4925568103790283,0.011383451521396637,2.5750205293297768,0.8760610818862915,2.4925568103790283,0.05304209142923355,1.5174541473388672,0.33080071210861206,48750,3120000,62400,3231150
0,8,X5,3.6371960349666317,3.240398159250617,0.8760161399841309,0.01109921745955944,0.03052833117544651,2.3117244243621826,0.0110300462692976,2.7342866748571395,0.8760161399841309,2.3117244243621826,0.03813864290714264,1.6231173276901245,0.43548259139060974,48750,3120000,62400,3231150
0,9,X4,-2.4756134515769936,2.9312667651101947,0.8778365850448608,0.0107522988691926,0.02638457715511322,2.0056698322296143,0.010623471811413765,2.585519466549158,0.8778365850448608,2.0056698322296143,0.03440549224615097,1.92581307888031,0.04859961196780205,48750,3120000,62400,3231150
0,10,X2,0.16117589379260533,2.8055178662762046,0.879711389541626,0.010681678541004658,0.02545252814888954,1.8792847394943237,0.01038753055036068,2.6851230200380085,0.879711389541626,1.8792847394943237,0.022923899814486504,2.07199764251709,0.0384022518992424,48750,3120000,62400,3231150
0,11,X1,0.037330204735174455,2.6925706500187516,0.8798291087150574,0.01063669566065073,0.024518141523003578,1.767346978187561,0.010239725932478905,2.791082762181759,0.8798291087150574,1.767346978187561,0.0190952830016613,2.206679582595825,0.0358726792037487,48750,3120000,62400,3231150
0,12,X3,-3.7463884167999617,2.501139845699072,0.877933144569397,0.010548034682869911,0.02189449593424797,1.580682635307312,0.010081535205245018,2.6329702738672496,0.877933144569397,1.580682635307312,0.01852799393236637,2.084632158279419,0.038086965680122375,48750,3120000,62400,3231150
0,13,X5,-2.1636632239073137,2.4242424461990595,0.8780535459518433,0.010541119612753391,0.022017277777194977,1.5035998821258545,0.010030620731413364,2.608705199509859,0.8780535459518433,1.5035998821258545,0.016118381172418594,2.0839102268218994,0.032345905900001526,48750,3120000,62400,3231150
0,14,X5,-2.7575269654248826,2.3563467748463154,0.8779516220092773,0.010535542853176594,0.0214054174721241,1.4364899396896362,0.009964252822101116,2.2053824279457332,0.8779516220092773,1.4364899396896362,0.017733542248606682,1.6850836277008057,0.03967694565653801,48750,3120000,62400,3231150
0,15,X3,-0.5622044093263137,2.2470641592517495,0.8783174157142639,0.010523317381739616,0.021515777334570885,1.3268637657165527,0.009843883104622364,2.3334971580654384,0.8783174157142639,1.3268637657165527,0.015146613121032715,1.8489904403686523,0.028323868289589882,48750,3120000,62400,3231150
0,16,X2,-3.2600257776540897,2.2031870847567916,0.8786881566047668,0.010521266609430313,0.02070334553718567,1.2834675312042236,0.009806784801185131,2.4854650631546975,0.8786881566047668,1.2834675312042236,0.014611028134822845,2.007808208465576,0.030614688992500305,48750,3120000,62400,3231150
0,17,X5,4.611250775352051,2.1655495455488563,0.8778823614120483,0.010523653589189053,0.02087552472949028,1.2465077638626099,0.009760241955518723,2.4722997104749083,0.8778823614120483,1.2465077638626099,0.01324936281889677,2.0010874271392822,0.033084895461797714,48750,3120000,62400,3231150
0,18,X2,-3.397851866844804,2.105112174525857,0.8768867254257202,0.010530226863920689,0.0208431389182806,1.1871066093444824,0.009745473973453045,2.4386110180988907,0.8768867254257202,1.1871066093444824,0.012248204089701176,1.9794398546218872,0.03412429243326187,48750,3120000,62400,3231150
0,19,X1,-4.6775251891867615,2.085138324648142,0.8769165277481079,0.010592901147902012,0.023787498474121094,1.164093017578125,0.009748379699885845,2.4695131512358786,0.8769165277481079,1.164093017578125,0.013581785373389721,2.0207066535949707,0.02702280320227146,48750,3120000,62400,3231150
0,20,X4,0.6522993634752785,2.0647224662825465,0.8765739798545837,0.010589598678052425,0.023121187463402748,1.1447083950042725,0.009729305282235146,2.439623744040728,0.8765739798545837,1.1447083950042725,0.011978872120380402,1.985660195350647,0.037728201597929,48750,3120000,62400,3231150
0,21,X1,0.4172126658402666,2.033591890707612,0.8760099411010742,0.010593491606414318,0.022515950724482536,1.114736557006836,0.009735950268805027,2.2175533363595603,0.8760099411010742,1.114736557006836,0.012800720520317554,1.7738388776779175,0.03276443853974342,48750,3120000,62400,3231150
0,22,X2,2.0242951073160285,2.0220605907961726,0.8764585852622986,0.010597513057291508,0.02218339964747429,1.1030967235565186,0.009724369272589684,2.129352149181068,0.8764585852622986,1.1030967235565186,0.013966361992061138,1.6836727857589722,0.03580193966627121,48750,3120000,62400,3231150
0,23,X5,-1.9246316822683074,2.012152443639934,0.8767316341400146,0.010603221133351326,0.021686796098947525,1.0934604406356812,0.009670351631939411,2.058942119963467,0.8767316341400146,1.0934604406356812,0.012041241861879826,1.6243565082550049,0.028505954891443253,48750,3120000,62400,3231150
0,24,X1,2.2535435507647508,1.9976385971531272,0.8770614266395569,0.010621882975101471,0.021123036742210388,1.0791865587234497,0.009645692072808743,2.176784689538181,0.8770614266395569,1.0791865587234497,0.013089359737932682,1.7443665266036987,0.028079206123948097,48750,3120000,62400,3231150
1,0,X4,4.365513731659155,9.960161685943604,0.8877447843551636,3.1634626388549805,0.4243267774581909,5.170767307281494,0.3138601779937744,18.748683524131774,0.8877447843551636,5.170767307281494,12.051835060119629,4.458027362823486,1.0271186828613281,48750,3120000,62400,3231150
1,1,X3,-4.3603171402282666,8.020573735237122,0.8851838707923889,1.6620526313781738,0.31847068667411804,4.777373313903809,0.3774932324886322,12.956419169902802,0.8851838707923889,4.777373313903809,6.713005065917969,4.043519020080566,1.0673836469650269,48750,3120000,62400,3231150
1,2,X3,-4.434302917067878,6.41098490357399,0.8740541934967041,0.5256329774856567,0.2602544128894806,4.413339614868164,0.3377037048339844,8.732293701171875,0.8740541934967041,4.413339614868164,2.5595343112945557,4.4333624839782715,0.6819181442260742,48750,3120000,62400,3231150
1,3,X3,2.675310951144806,4.894848681986332,0.8743376731872559,0.02807261049747467,0.1663474440574646,3.761148691177368,0.06494226306676865,6.007912960648537,0.8743376731872559,3.761148691177368,0.2473374605178833,4.723836898803711,0.10964132845401764,48750,3120000,62400,3231150
1,4,X4,0.8088210167621002,4.561872620135546,0.8740286231040955,0.022299133241176605,0.1336580365896225,3.470125198364258,0.061761628836393356,6.130842292308808,0.8740286231040955,3.470125198364258,0.13396362960338593,5.028434753417969,0.09961314499378204,48750,3120000,62400,3231150
1,5,X3,-4.779389892344086,4.257336275652051,0.874024510383606,0.020121807232499123,0.10825562477111816,3.2058098316192627,0.04912450164556503,6.77332072108984,0.874024510383606,3.2058098316192627,0.12097205221652985,5.760468006134033,0.07591379433870316,48750,3120000,62400,3231150
1,6,X1,4.241564831528811,3.819415711797774,0.8742876648902893,0.014222468249499798,0.165583536028862,2.7420456409454346,0.023276401683688164,5.4850849490612745,0.8742876648902893,2.7420456409454346,0.02990361861884594,4.393243312835693,0.33867135643959045,48750,3120000,62400,3231150
1,7,X1,4.11282339336992,3.6162171121686697,0.8744743466377258,0.012947658076882362,0.1677621304988861,2.5404727458953857,0.020560231059789658,5.364489270374179,0.8744743466377258,2.5404727458953857,0.02320094220340252,4.229457855224609,0.4288410544395447,48750,3120000,62400,3231150
1,8,X1,0.30848478182811157,3.420482510700822,0.8744739294052124,0.012324951589107513,0.15412282943725586,2.360628843307495,0.018931956961750984,5.193970058485865,0.8744739294052124,2.360628843307495,0.020975051447749138,4.065435409545898,0.4605390429496765,48750,3120000,62400,3231150
1,9,X2,-4.177538037982062,3.0738140773028135,0.8751881122589111,0.011833462864160538,0.11714106798171997,2.0531575679779053,0.016493866220116615,3.6038428818807007,0.8751881122589111,2.0531575679779053,0.015031269751489162,2.5260751247406006,0.47706735134124756,48750,3120000,62400,3231150
1,10,X2,2.977141307023347,2.930664896965027,0.8746863603591919,0.01174655556678772,0.10612248629331589,1.9223685264587402,0.01574096828699112,2.467362030595541,0.8746863603591919,1.9223685264587402,0.016045983880758286,1.4735828638076782,0.41832220554351807,48750,3120000,62400,3231150
1,11,X2,0.5057058775642451,2.794136577285826,0.8745937943458557,0.011685029603540897,0.08701420575380325,1.805508017539978,0.015335530042648315,2.0733738761395215,0.8745937943458557,1.805508017539978,0.014856962487101555,1.1083459854125977,0.41415056586265564,48750,3120000,62400,3231150
1,12,X1,1.9315791197381094,2.5638528894633055,0.8754855990409851,0.011526449583470821,0.05041436105966568,1.6116639375686646,0.014762542210519314,1.7315764147788286,0.8754855990409851,1.6116639375686646,0.014850528910756111,0.8282344341278076,0.39106154441833496,48750,3120000,62400,3231150
1,13,X1,3.877505062091611,2.4764074301347136,0.8754746317863464,0.01144444104284048,0.04245587810873985,1.532528042793274,0.014504436403512955,1.6488591877743604,0.8754746317863464,1.532528042793274,0.01441133301705122,0.7042492032051086,0.44859811663627625,48750,3120000,62400,3231150
1,14,X2,-0.8638782190219265,2.396223152987659,0.8749698400497437,0.011372275650501251,0.03323621675372124,1.4623041152954102,0.01434070523828268,1.5806128373369575,0.8749698400497437,1.4623041152954102,0.01414561178535223,0.7014672756195068,0.3975451588630676,48750,3120000,62400,3231150
1,15,X4,3.827357249189193,2.2706888001412153,0.8749577403068542,0.011251100338995457,0.022037716582417488,1.3484171628952026,0.014025080017745495,1.3270622611045837,0.8749577403068542,1.3484171628952026,0.01402398943901062,0.5506515502929688,0.317711740732193,48750,3120000,62400,3231150
1,16,X5,-2.7747879278982177,2.222528288140893,0.874910831451416,0.011186429299414158,0.01920442283153534,1.3033074140548706,0.013919190503656864,1.5957077046856285,0.874910831451416,1.3033074140548706,0.014489038847386837,0.6695184707641602,0.4760565459728241,48750,3120000,62400,3231150
1,17,X5,2.1983874005496675,2.181307690218091,0.8749728798866272,0.011121618561446667,0.017528744414448738,1.263843059539795,0.013841387815773487,1.4384234264492988,0.8749728798866272,1.263843059539795,0.013816721737384796,0.6096638441085815,0.3871796727180481,48750,3120000,62400,3231150
1,18,X1,-3.8827674488738104,2.135032804682851,0.8746200203895569,0.011258367449045181,0.035490356385707855,1.200047492980957,0.013616567477583885,1.2766263484954834,0.8746200203895569,1.200047492980957,0.010126739740371704,0.3906526565551758,0.46091344952583313,48750,3120000,62400,3231150
1,19,X4,-1.2236724847231706,2.108607541769743,0.8745922446250916,0.011174249462783337,0.034343693405389786,1.1749958992004395,0.013501455076038837,1.0339727805927397,0.8745922446250916,1.1749958992004395,0.010675747878849506,0.4595888555049896,0.15379054844379425,48750,3120000,62400,3231150
1,20,X5,-1.2455270653907213,2.0866711754351854,0.8746907711029053,0.011094297282397747,0.033821120858192444,1.1536192893981934,0.013445696793496609,1.0481841329485178,0.8746907711029053,1.1536192893981934,0.010435322299599648,0.4434053301811218,0.1886814683675766,48750,3120000,62400,3231150
1,21,X4,4.964707878706427,2.0532570080831647,0.874591052532196,0.010977429337799549,0.032851070165634155,1.121096134185791,0.013741321861743927,1.0976498294621706,0.874591052532196,1.121096134185791,0.011652575805783272,0.4700120985507965,0.2168477177619934,48750,3120000,62400,3231150
1,22,X1,-0.29673702461065155,2.0410132789984345,0.8745988011360168,0.010938580147922039,0.03254040330648422,1.1091570854187012,0.013778408989310265,1.1279723586514592,0.8745988011360168,1.1091570854187012,0.010056001134216785,0.4680989384651184,0.2530662417411804,48750,3120000,62400,3231150
1,23,X2,1.2747787207561494,2.031244432553649,0.8746717572212219,0.01090430747717619,0.03231754153966904,1.0994335412979126,0.013917285017669201,1.02960896845907,0.8746717572212219,1.0994335412979126,0.009976676665246487,0.3754200339317322,0.24939119815826416,48750,3120000,62400,3231150
1,24,X1,-2.432413495713676,2.0127745643258095,0.874567449092865,0.01084528211504221,0.028536643832921982,1.0848588943481445,0.013966294936835766,0.9203532991930843,0.874567449092865,1.0848588943481445,0.010170313529670238,0.3039902150630951,0.214307501912117,48750,3120000,62400,3231150
