method,seed,n_nodes,episodes,final_total_loss,min_total_loss,ace_final_total_loss,ace_min_total_loss,elapsed_s
nonleaf_coverage_ens,42,30,1,5.575695354491472,5.575695354491472,4.07162079885602,3.7952083621174095,44.92175650596619
