method,seed,n_nodes,episodes,final_total_loss,min_total_loss,ace_final_total_loss,ace_min_total_loss,elapsed_s
ppo,1011,5,1125,2.2499702824279666,2.2203735103830695,1.734265388548374,0.5253687398508191,4082.5713715553284
