episode,episode_final_loss
0,1.9156089900061488
1,1.9184803403913975
2,1.9154611891135573
3,1.9171372763812542
4,1.9184454176574945
5,1.9145849654451013
6,1.9185845367610455
7,1.9191996604204178
8,1.9127621641382575
9,1.9130206126719713
10,1.91372434142977
11,1.9158416530117393
12,1.9166817720979452
13,1.913715179078281
14,1.916452837176621
15,1.9130242802202702
16,1.9131657052785158
17,1.9124555811285973
18,1.9155258759856224
19,1.9132244614884257
20,1.9143708124756813
21,1.9167963890358806
22,1.913799081929028
23,1.9155488479882479
24,1.9167759343981743
25,1.9156242869794369
26,1.9147343654185534
27,1.9183476204052567
28,1.9156224802136421
29,1.912904780358076
30,1.9135802192613482
31,1.914132822304964
32,1.9135143086314201
33,1.913504590280354
34,1.913685716688633
35,1.919349692761898
36,1.9155384600162506
37,1.922078162431717
38,1.9133960409089923
39,1.9157001189887524
