method,seed,n_nodes,episodes,final_total_loss,min_total_loss,ace_final_total_loss,ace_min_total_loss,elapsed_s
pev,42,5,40,1.9157001189887524,1.912231994792819,0.45020320266485214,0.4341677937656641,1062.83562707901
