episode,step,target,value,total_loss,collider_loss,loss_R1,loss_R2,loss_R3,loss_L1,loss_L2,loss_L3,loss_N1,loss_N2,loss_N3,loss_C1,loss_C2,loss_F1,loss_F2,loss_F3
0,0,L1,1.326097752281525,56.77879771590233,50.91150516271591,0.9140920042991638,2.9499340057373047,0.7392442226409912,5.636125564575195,0.047716788947582245,0.07380237430334091,6.262115001678467,0.678806483745575,0.3696046471595764,36.975624084472656,0.1124160885810852,0.04939202219247818,0.044700004160404205,1.9252244234085083
0,1,L1,-2.3411076542907128,69.23862098902464,63.81787460669875,0.9176873564720154,2.6068947315216064,0.6580300331115723,5.636125564575195,0.04468534514307976,0.043783120810985565,7.228447437286377,0.9769664406776428,0.08810558915138245,46.79853820800781,0.05482548102736473,0.04294896870851517,0.04164479672908783,4.099937915802002
0,2,N1,1.776953203697933,56.62586057931185,52.257743548601866,0.9107205867767334,2.401947498321533,0.631832480430603,0.05586891993880272,0.04470910504460335,0.04343340918421745,7.363275051116943,0.1824335753917694,0.05876776948571205,36.839683532714844,0.03874720633029938,0.052646737545728683,0.041625868529081345,7.960168838500977
0,3,F1,2.4804048657438464,10.216837361454964,6.113640736788511,0.9106950163841248,2.2775747776031494,0.6269116401672363,0.043190982192754745,0.043696191161870956,0.04225427657365799,0.9888641834259033,0.05157772824168205,0.052153900265693665,4.512345790863037,0.038722023367881775,0.05856902152299881,0.03976407274603844,0.5305177569389343
0,4,F1,4.475860441552648,7.4275160767138,3.4067628011107445,0.9115697145462036,2.1981565952301025,0.6255719661712646,0.04418754577636719,0.04425714910030365,0.04154738038778305,0.538451611995697,0.04626789689064026,0.04963858425617218,2.473736524581909,0.039954714477062225,0.06441886723041534,0.03932512179017067,0.31043240427970886
0,5,N2,-2.929753848458464,5.492888666689396,1.5577552542090416,0.9160457849502563,2.1428616046905518,0.6254016160964966,0.04246692731976509,0.04365234449505806,0.041268784552812576,0.36065685749053955,0.04469168931245804,0.042141787707805634,0.9017937183380127,0.03864270821213722,0.03984615206718445,0.039223648607730865,0.21419504284858704
0,6,F2,4.297875826637201,4.678441144526005,0.7575884610414505,0.9174158573150635,2.1199703216552734,0.6258484721183777,0.04164423421025276,0.043373383581638336,0.04175923764705658,0.19634170830249786,0.0531003437936306,0.04008551314473152,0.30865079164505005,0.037428732961416245,0.04006991535425186,0.03922963887453079,0.17352299392223358
0,7,L2,-1.6189272222786255,4.400124873965979,0.49171648547053337,0.9159536361694336,2.1126668453216553,0.6263784766197205,0.04171637073159218,0.0433090403676033,0.041718848049640656,0.08879911154508591,0.04935505986213684,0.03981102630496025,0.17493468523025513,0.037424758076667786,0.040051188319921494,0.03916426748037338,0.14884155988693237
0,8,C2,-1.223911492791423,4.307597234845161,0.4022148810327053,0.9196955561637878,2.1084134578704834,0.6261700391769409,0.041457779705524445,0.04338652268052101,0.04108269885182381,0.06798539310693741,0.04805610701441765,0.03941260650753975,0.12283891439437866,0.037265192717313766,0.04000842198729515,0.039156943559646606,0.13266760110855103
0,9,F2,-2.1275728746439784,4.260039392858744,0.35477694123983383,0.9227847456932068,2.105879306793213,0.6264737844467163,0.041404131799936295,0.043341390788555145,0.041044652462005615,0.05768295377492905,0.04710371047258377,0.03959968686103821,0.09920265525579453,0.03687114641070366,0.03986884281039238,0.03916633129119873,0.1196160539984703
