seed,changed,change_type,method,target_budget,source_samples,mse,changed_mse,unchanged_mse,old_selection_mass
3014,10,coefficient,scratch,120,2560,0.6463296298399335,0.379686088687876,0.779651400415962,
3014,10,coefficient,warm,120,2560,0.06645288046171144,0.13204406240094343,0.03365728949209541,
3014,10,coefficient,source_retrieval,120,2560,0.09553807015864008,0.21204878373981956,0.037282713368050335,0.6333333333333333
3014,10,coefficient,source_mixture,120,2560,0.09236878810891878,0.20844169418935019,0.03433233506870307,0.6898715542967838
3014,10,coefficient,scratch,200,2560,0.259637732017596,0.12832746574442916,0.32529286515417943,
3014,10,coefficient,warm,200,2560,0.04078632318283783,0.08340228108254612,0.019478344232983693,
3014,10,coefficient,source_retrieval,200,2560,0.03934945830335791,0.07685094902189595,0.020598712944088902,0.6333333333333333
3014,10,coefficient,source_mixture,200,2560,0.03879666619714626,0.07636331173494575,0.02001334342824651,0.6898715542967838
3014,10,coefficient,scratch,400,2560,0.06972743064333478,0.13171740889706102,0.038732441516471636,
3014,10,coefficient,warm,400,2560,0.016251260641833947,0.02311554314851983,0.01281911938849101,
3014,10,coefficient,source_retrieval,400,2560,0.017846560660220515,0.0277487235952689,0.012895479192696322,0.6333333333333333
3014,10,coefficient,source_mixture,400,2560,0.017826710480719467,0.027818089233615145,0.012831021104271626,0.6898715542967838
