step,target,value,query_samples,observed_total_loss,broad_total_loss,observed_nonroot_loss,broad_nonroot_loss,feasible_nonroot_loss
0,X1,-4.286868572235107,50,13.947035059332848,48.67251096665859,8.88550578057766,47.660205110907555,11.802451854571698
1,X1,-5.0,100,12.642886608839035,43.506211180239916,7.581254214048386,42.493884701281786,10.357452002198746
2,X11,-4.856258869171143,150,7.241310743615031,14.835557278245687,2.181143729016185,13.823523875325918,2.9126319447532296
3,X1,4.2487897872924805,240,5.696613283827901,3.1256170008331536,0.6306919176131487,2.1124327275902033,0.6687082024291157
4,X9,-5.0,290,5.686979999765754,2.5224544849246744,0.6206029560416937,1.509179076179862,0.6438421348575503
5,X13,5.0,340,5.663607858121395,2.0750476412475107,0.5991270169615746,1.0621514730155468,0.6158377733857682
6,X19,-5.0,430,5.647034483030438,1.8991782452911141,0.5867811013013124,0.8871275689452887,0.6043244465642298
7,X19,5.0,480,5.641820730641484,1.8394378431141376,0.5825092811137438,0.8275755532085896,0.6002316148563598
8,X6,-5.0,530,5.639651756733656,1.8116962503641845,0.5805565528571606,0.7998772095888853,0.5974982214781146
9,X13,-5.0,620,5.640369160100818,1.8690317157655953,0.5794182252138853,0.856841528788209,0.6025578574820731
10,X17,5.0,670,5.640464818105102,1.893228593096137,0.5787593480199575,0.8808874990791082,0.6049623850655432
11,X11,5.0,720,5.642089514061809,1.8627543535083533,0.578192500397563,0.8499749507755041,0.6018120951484889
12,X6,4.596348285675049,810,5.643730541691184,1.8941681653261186,0.5780908670276403,0.8810402303934097,0.6054342487283672
13,X9,5.0,860,5.644177814945579,1.8602808937430382,0.5774966087192297,0.8469446524977684,0.605555586128806
14,X20,3.895111083984375,910,5.6435169000178576,1.8537056330591442,0.5770045537501574,0.840403163805604,0.6061709021062901
15,X21,2.8223605155944824,1000,5.64295794069767,1.8687200129032135,0.5768248587846756,0.8554933965206146,0.608443258330226
16,X16,-5.0,1050,5.641668090596795,1.8617906104773283,0.5761065576225519,0.8486783038824797,0.6062989096390083
17,X8,-5.0,1100,5.641026956960559,1.8233247827738523,0.5763219427317381,0.8103837799280882,0.6011513151073207
18,X14,4.172393321990967,1190,5.63993670605123,1.8240043979138136,0.576194366440177,0.8112559299916029,0.6001626969470333
19,X14,-4.915084362030029,1240,5.639043362811208,1.8192363902926445,0.5758174378424883,0.8065912052989006,0.5991188903572038
20,X7,5.0,1290,5.63835215382278,1.8107115261256694,0.5755091290920973,0.798142921179533,0.598833802738227
21,X8,3.8524703979492188,1380,5.638121811673045,1.7282337971031667,0.575339226052165,0.7156772799789906,0.5868608499489103
22,X16,5.0,1430,5.637898186221719,1.725836867839098,0.5750371608883142,0.7132646627724171,0.5864146349097912
23,X25,4.802927494049072,1480,5.638447314500809,1.722249872609973,0.5752269327640533,0.7096057962626219,0.5867049085985248
24,X4,-4.973850250244141,1570,5.638156693428755,1.7166837245225908,0.5742067508399487,0.7038937360048294,0.5857056739429634
25,X20,-5.0,1620,5.637277847155929,1.6947730246931316,0.5744312461465597,0.6822037044912577,0.5858904102739568
26,X15,5.0,1670,5.636739663779736,1.6960658740252257,0.5743470713496208,0.6835873555392027,0.5854952914717917
27,X3,5.0,1760,5.636750897392631,1.6931508373469115,0.574296971783042,0.6806600522249937,0.584305453657483
28,X17,-4.726584434509277,1810,5.636919626966119,1.6914499212056398,0.5743891689926386,0.6789438296109438,0.5842357783112675
29,X24,-1.5628232955932617,1860,5.637036856263876,1.6923514392226935,0.5741310678422451,0.6797702815383673,0.5840766979381442
30,X4,4.878127574920654,1950,5.63610397092998,1.6796000301837921,0.5734597872942686,0.6670711934566498,0.5837557231231283
31,X25,-5.0,2000,5.637067191302776,1.6772172071039677,0.5737844035029411,0.6645606495440006,0.5841384310430537
