seed,changed,change_type,method,target_budget,source_samples,mse,changed_mse,unchanged_mse,old_selection_mass
3011,3,coefficient,scratch,120,2560,0.5476230424082384,1.124534575535174,0.48352176094968985,
3011,3,coefficient,warm,120,2560,0.034387231901623024,0.113961868788745,0.025545605580831684,
3011,3,coefficient,source_retrieval,120,2560,0.07009623412639349,0.4762184153247788,0.024971547326572894,0.7333333333333333
3011,3,coefficient,source_mixture,120,2560,0.06923926219399129,0.4665967636121627,0.025088428703083372,0.8194571150422462
3011,3,coefficient,scratch,200,2560,0.42456544691150283,0.10157780654843829,0.4604529625073988,
3011,3,coefficient,warm,200,2560,0.027215532545503903,0.06344832484430647,0.02318966673452584,
3011,3,coefficient,source_retrieval,200,2560,0.03137991309182785,0.09825462961491897,0.023949389033706612,0.7333333333333333
3011,3,coefficient,source_mixture,200,2560,0.030226441123951394,0.0929513354871218,0.023257008416932456,0.8194571150422462
3011,3,coefficient,scratch,400,2560,0.025653045373374907,0.027325986287682315,0.025467163049562976,
3011,3,coefficient,warm,400,2560,0.013193028006219248,0.020896227077118374,0.01233711699834157,
3011,3,coefficient,source_retrieval,400,2560,0.014023874225009206,0.028244458360500796,0.012443809321065698,0.7333333333333333
3011,3,coefficient,source_mixture,400,2560,0.013948380847374672,0.028347287359237527,0.012348502346056578,0.8194571150422462
